molregno	canonical_smiles	Papp_in_cm_sec
422661	Nc1noc2ccc(-n3nc(C(F)(F)F)cc3C(=O)Cc3ccc(N4CCCCC4=O)cc3)cc12	2.3e-5
583003	N[C@@H](CC(=O)N1CCC[C@H]1c1noc(C2(C(F)(F)F)CC2)n1)Cc1cc(F)c(F)cc1F	2.3e-5
1262490	CN[C@@H]1CCN(c2nc(N)nc3c2oc2ncc(Cl)cc23)C1	2.3e-5
1275149	CNC(=O)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1	2.3e-5
1341774	CCN(CC(=O)NC1CC1)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1	2.3e-5
1438708	COc1c(C)cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)cc1C#N	2.3e-5
1515469	C[S+]([O-])Cc1ccc(C(=O)Nc2cccnc2C(=O)NCC2CCOCC2)c2ccccc12	2.3e-5
590140	O=C(NC[C@@H](O)c1ccccc1)c1ccc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)nn1	2.3e-5
1519878	C[C@@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1	2.3e-5
1531032	CC(C)C[C@H](CO)Nc1nc(OCc2ccccc2)nc2[nH]c(=O)sc12	2.3e-5
1559840	CC1(c2cccc(-c3cccnc3)c2)N=C(N)c2c(F)cccc2O1	2.3e-5
2056723	Cc1ccc(NC(=O)c2cc(-n3cc4ccc(C(=O)O)cc4n3)ccc2N2CCCCC2)cc1	2.3e-5
1519878	C[C@@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1	2.3e-5
1735243	CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(Cl)nn2)c1	2.3199999999999998e-5
394165	CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O	2.3199999999999998e-5
2276778	COc1ccc(-c2noc(CC(=O)NCCCCC(=O)OC[C@H]3OC(O)[C@H](O)[C@@H](O)[C@H]3O)c2-c2ccc(OC)cc2)cc1	2.33e-5
352795	O=C(O)c1ccc(-c2ccc(Cl)cc2COc2ccc(-c3nc4cc(C(=O)O)ccc4n3C3CCCCC3)cc2)cc1	2.34e-5
408307	COc1cc2cncc(Cc3nc4c([nH]3)c(=O)n(C)c(=O)n4CC(C)(C)C)c2cc1OC	2.34e-5
1793098	COc1cccc(/C=C2\CNC/C(=C\c3cccc(OC)c3OC)C2=O)c1OC	2.34e-5
368857	CCCS(=O)(=O)N1CCC(CNC(=O)c2ccc(Cl)cc2Cl)(C(=O)N2CCOCC2)CC1	2.36e-5
431497	COc1cc2c(cc1OC)CN(CC/C=C1\CCCc3c(OC)cccc31)CC2	2.37e-5
431497	COc1cc2c(cc1OC)CN(CC/C=C1\CCCc3c(OC)cccc31)CC2	2.37e-5
432137	COc1ccc2cc(CN3CCc4cc(OC)c(OC)cc4C3)ccc2c1	2.37e-5
2095884	Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CC(F)(F)C5)nc34)cc2)cn1	2.3899999999999998e-5
422651	CN(C)Cc1nccn1-c1ccc(CC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)cc1	2.4e-5
600392	Cn1nnc(-c2c(F)cc(Cl)cc2-c2cnc(CNC(=O)N(O)C3CCC(F)(F)CC3)c(F)c2)n1	2.4e-5
373516	CCC[C@]1(CC(=O)O)OCCc2c1[nH]c1c(C)ccc(C#N)c21	2.4e-5
1177354	CC(C)Nc1nc2oc3c(NCCCN4CCCC4=O)ncnc3c2c2c1CCC(C)(C)C2	2.4e-5
1269217	CCc1c2nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)cnc3OCCOC)[nH]c(=O)c2nn1CC(C)C	2.4e-5
1269242	CCN1CCN(S(=O)(=O)c2cnc(OCCOC)c(-c3nc4c5n(nc4c(=O)[nH]3)CCCC5C)c2)CC1	2.4e-5
1442833	Cc1cc(S(=O)(=O)N2CCN(C)CC2)ccc1-c1cnc(N)c(C(=O)Nc2cccnc2)n1	2.4e-5
1438694	NC1=NC(c2ccncc2)(c2cccc(-c3cncc(F)c3)c2)c2cccc(F)c21	2.4e-5
581898	O=C(NCCC1CC1)c1ccc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)nn1	2.4e-5
1626197	CCc1cc(S(=O)(=O)Nc2ccc(F)cc2F)cc2c1NC(=O)C(C)(CC)NC2=O	2.4e-5
1834969	O=C1NCCC12CCN(c1c(Cl)cncc1-c1ccc3cnccc3c1)CC2	2.4e-5
2077432	CC(C)(C)C[C@@H](O)C(=O)N1N=CC[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1	2.4e-5
2077436	CC(C)(C)C[C@@H](O)C(=O)N1[C@H](C(=O)NCc2cc(Cl)ccc2-n2cnnn2)C[C@H]2C[C@H]21	2.4e-5
2231285	O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1	2.4e-5
2210535	CCNC(=O)c1cc2c(N3CCOCC3C3CC3)ccnc2[nH]1	2.4e-5
2244028	O=C(NO)c1ccc(CNc2cccc3cccnc23)cc1	2.4030000000000002e-5
1366986	C[C@H](Oc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CC(=O)CC(=O)C1	2.4100000000000003e-5
1430294	OC1CCN(c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)C1	2.4100000000000003e-5
1420592	O=[N+]([O-])c1ccc(C2=NOC(c3ccc(N4CC[S+]([O-])CC4)cc3)C2)o1	2.415e-5
2085951	CCCCCCNC(=O)C1C(=O)N(O)C(=O)c2ccccc21	2.46e-5
1621994	NC(=O)c1sc(N2CCOCC2)nc1CC(=O)N1CCc2c(Br)cccc21	2.47e-5
1274063	CC(Oc1cc(C(F)(F)F)cc(C(F)(F)F)c1)C1CC(=O)CC(=O)C1	2.48e-5
1344707	C1=C/COCc2cc(ccc2OCCN2CCCC2)Nc2nccc(n2)-c2ccc(o2)COC/1	2.48e-5
1370	CC(C)NCC(O)COc1cccc2ccccc12	2.499e-5
345861	CCN1CCC(C(=O)NC2(C(=O)O)CCN(Cc3cccc(Oc4ccccc4Cl)c3)CC2)(c2ccccc2)CC1	2.5e-5
366965	CCCC(=O)N1CCC(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C)c3ccccc23)CC1	2.5e-5
1370	CC(C)NCC(O)COc1cccc2ccccc12	2.5e-5
517017	C#CCN(CC#C)C(=O)[C@@]1(c2cccs2)C[C@H]1CN	2.5e-5
557180	N#Cc1ccc(OC[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)nc1	2.5e-5
620921	Cn1c(=O)c(-c2cc(C(=O)NC3CC3)ccc2Cl)cc2cnn(-c3c(F)cccc3F)c21	2.5e-5
1072745	CN(Cc1ccc(F)cc1)C(=O)[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]1CN1CCN(S(=O)(=O)N(C)C)CC1	2.5e-5
619399	CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1	2.5e-5
1437954	CN1CCN(S(=O)(=O)c2ccc(-c3cncc(C(=O)Nc4cccnc4)n3)cc2)CC1	2.5e-5
1438697	NC1=NC(c2ccnc(C(F)(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2cccc(F)c21	2.5e-5
1514188	Cc1ccc(CNC(=O)c2ccc(N3CCN(C(=O)c4ccccc4C(F)(F)F)CC3)nn2)o1	2.5e-5
1514183	O=C(Nc1nc2ccccc2[nH]1)c1ccc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)nn1	2.5e-5
381854	CC(C)CCNC(=O)c1ccc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)nn1	2.5e-5
1586963	COC(=O)c1ccccc1-c1ccc(CN2CCC(COC(=O)c3c4n(c5ccccc35)CCCO4)CC2)cc1.CS(=O)(=O)O	2.5e-5
1788744	CCN(Cc1ccccc1C(F)(F)F)C(=O)C1CCN(S(=O)(=O)c2ccc3[nH]ncc3c2)CC1	2.5e-5
2077423	CC(C)(C)C[C@@H](O)C(=O)N1OCC[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1	2.5e-5
2077439	CC(C)(C)C[C@@H](O)C(=O)N1[C@H](C(=O)NCc2cc(Cl)ccc2-n2cnnn2)C[C@@H]2C[C@@H]21	2.5e-5
2077442	CC(C)(C)C[C@@H](O)C(=O)N1C[C@@H]2C[C@@H]2[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1	2.5e-5
2077458	O=C(NCc1cc(Cl)ccc1-n1cnnn1)[C@@H]1[C@H]2C[C@H]2CN1C(=O)[C@H](O)C1CCCCC1	2.5e-5
2078122	CCCC(=O)O[C@@H](C(=O)N1N=CC[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1)c1ccc(F)cc1	2.5e-5
2084851	C[C@@H]1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc(CN4CCOc5c(F)cc(F)cc54)c3o2)CCO1	2.5e-5
2217729	Cc1nn(-c2ncnc3nc[nH]c23)c2c1C(c1ccc(F)cc1Cl)CC(=O)N2	2.5e-5
2282402	Cc1c[nH]c2ncnc(O[C@H]3CC[C@H](N4C[C@H]5C[C@@H]4CO5)CC3)c12	2.5e-5
354739	O=C(O)[C@@H]1CCCN1CCOc1ccc(-c2ccccc2)cc1Sc1cccc(F)c1	2.51e-5
432202	COc1cc2c(cc1OC)CN(C(=O)c1ccc3cc(O)ccc3c1)CC2	2.51e-5
1078346	N#Cc1ccc(Cn2cncc2CN2CCN(C(=O)C3CCCCC3)CCC2c2ccccc2)cc1	2.51e-5
1430295	CN1CCN(c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2)CC1	2.51e-5
2095890	COC1(C)CN(C(=O)c2ccc3c(N)ncc(-c4ccc(-c5cnn(C)c5)cc4)c3c2)C1	2.52e-5
394165	CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O	2.5300000000000002e-5
2242957	O=C(O)c1ccc(CNC(=O)c2cc(F)cnc2Oc2ccc(F)cc2)cc1	2.5300000000000002e-5
2223324	C[C@@H](NC(=O)c1cc(Cl)cnc1Oc1ccc(F)cc1)c1ccc(C(=O)O)cc1	2.5300000000000002e-5
2323413	CCS(=O)(=O)N1C[C@H](N(C)c2ncnc3[nH]ccc23)C2(CC2)C1	2.54e-5
859426	Cc1nc(CNc2ncnc3ccc(-c4ccc5c(c4)OCO5)cc23)cs1	2.55e-5
1357821	O=c1cc(N2CCOCC2)nc(Cc2nc3c(-c4cccs4)cccc3o2)[nH]1	2.55e-5
2244977	Cc1ncc(C(=O)Nc2ccc(-c3cccc(S(=O)(=O)C4CC4)c3)cn2)cn1	2.566e-5
16591	CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1	2.5699999999999998e-5
16591	CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1	2.5699999999999998e-5
1735506	CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc([S+](C)[O-])cc2)c1	2.5699999999999998e-5
696704	COc1ccc(-c2cc3c(C)nc(N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1	2.5699999999999998e-5
2095892	Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CC(C)(F)C5)cc34)cc2)cn1	2.58e-5
1430296	CN(C)CCOc1cnc2nnn(Cc3ccc4ncccc4c3)c2n1	2.59e-5
573957	COC(=O)N[C@H](C(=O)NN(CC[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)Cc1ccc(-c2cccnc2)cc1)C(C)(C)C	2.6e-5
578618	O=C(Cc1cccc2ccccc12)Nc1cn([C@H]2C[C@@H](NC(=O)c3ccccn3)C2)cn1	2.6e-5
648725	COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)N4C3)nc(-c3ccccc3)nc2c1C	2.6e-5
554663	Cc1cc(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)n[nH]1	2.6e-5
1175499	COCCn1cc(C(=O)c2cccc3ccccc23)c2cccnc21	2.6e-5
1250941	Cc1ccc2c(NC3CC3)noc2c1-c1ccc2c(c1)NC(=O)C21CCOCC1	2.6e-5
428559	O=C(O)CN1C(=O)[C@@]2(CC(=O)N(Cc3cc(Cl)ccc3F)C2=O)c2cc(Cl)ccc21	2.6e-5
1515472	C[S+]([O-])Cc1ccc(C(=O)Nc2ccc(OCCOCCO)nc2C(=O)NCC2CCC2)c2ccccc12	2.6e-5
1515470	C[S@@+]([O-])Cc1ccc(C(=O)Nc2cccnc2C(=O)NCC2CCOCC2)c2ccccc12	2.6e-5
648725	COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)N4C3)nc(-c3ccccc3)nc2c1C	2.6e-5
78477	COc1ccc2ccc(=O)oc2c1CC=C(C)C	2.6e-5
394165	CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O	2.6e-5
2334079	CC(C)c1ccn2ncnc(N[C@H]3CC[C@H](N(C)C)CC3)c12	2.6e-5
345516	c1ccc2c(-c3ccncc3)c[nH]c2c1	2.62e-5
255904	CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	2.62e-5
354503	COc1ccc(-c2ccc(OCCN3CCC[C@H]3C(=O)O)c(Sc3cccc(F)c3)c2)cc1	2.6300000000000002e-5
4504	O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21	2.6300000000000002e-5
428559	O=C(O)CN1C(=O)[C@@]2(CC(=O)N(Cc3cc(Cl)ccc3F)C2=O)c2cc(Cl)ccc21	2.6399999999999998e-5
1175196	CS(=O)(=O)N(CCN1CCOCC1)c1ccc(Nc2ncc3cnn(C4CCCCCC4)c3n2)cc1	2.65e-5
1430442	Nc1cnc2nnn(Cc3ccc4ncccc4c3)c2n1	2.65e-5
1337991	COC(=O)c1ccc2c(c1)nc(C(F)(F)F)n2C	2.666e-5
2056902	O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(N3CCSCC3)cc1)C2	2.6680000000000002e-5
16485	Cn1c(=O)c2c(ncn2C)n(C)c1=O	2.678e-5
1216	COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC	2.68e-5
2205026	CCN=S1(=O)NC(=O)c2ccccc21	2.68e-5
1522387	CCOC(=O)[C@H](Cc1ccc(-c2c(C)n(C)c(=O)n(C)c2=O)cc1)NC(=O)c1c(F)cccc1F	2.69e-5
1735604	CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(NC(=O)c2ccc(C#N)cc2)c1	2.69e-5
1783362	CC(Nc1ccccc1)c1cc(C(=O)N(C)CC(=O)O)cn2c(=O)cc(N3CCOCC3)nc12	2.69e-5
1420595	CN1CCN(c2ccc(C3CC(c4ccc([N+](=O)[O-])o4)=NO3)cc2F)C(=O)C1	2.6980000000000003e-5
489609	CCOC(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1	2.7e-5
620841	Cc1ccc(C(=O)NC2CC2)cc1-c1cc2cnn(-c3c(F)cccc3F)c2n(C)c1=O	2.7e-5
1072741	CN(Cc1ccc(F)cc1)C(=O)[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]1CN1CCN(CC(=O)N2CCCC2)CC1	2.7e-5
1175496	COCCn1cc(C(=O)Nc2cccc3ccccc23)c2ccccc21	2.7e-5
1279723	CC1(C)CC(c2ccc(OC3CCN(C4CCC4)CC3)cc2)=NNC1=O	2.7e-5
1341772	CN(CC(=O)NC1CC1)C(=O)c1ccc2c(c1)c1c(n2C)CC[C@@H](C2CCOCC2)C1	2.7e-5
1423858	CCCSc1ncccc1C(=O)NC1CCCCC1	2.7e-5
1429042	O=c1cc(CS(=O)(=O)c2cc(Cl)cc(Cl)c2)[nH][nH]1	2.7e-5
1437947	Nc1ncc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)nc1C(=O)Nc1cccnc1	2.7e-5
1438702	NC1=NC(c2cccc(-c3cncnc3)c2)(c2ccnc(C(F)F)c2)c2cccc(F)c21	2.7e-5
1440848	CC#Cc1cncc(-c2cccc(C3(C4CC4)N=C(C)C(N)=N3)c2)c1	2.7e-5
394165	CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O	2.7e-5
2089673	CCc1cc(-c2c[nH]c3ncc(-c4cnn(CC(C)C)c4)cc23)nc(N)n1	2.7e-5
2281953	Cc1c[nH]c2ncnc(O[C@H]3CC[C@H](N4CCO[C@H](C)C4)CC3)c12	2.7e-5
2092135	CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1cccc(I)c1	2.7000000000000002e-5
1522361	CCOC(=O)[C@H](Cc1ccc(-c2c(C(F)(F)F)cc(C)n(C)c2=O)cc1)NC(=O)c1c(Cl)cccc1Cl	2.71e-5
2228445	Nc1ncnc2c1c(Sc1cccc(Cl)c1)nn2CC1CCNCC1(F)F	2.71e-5
789	COCCc1ccc(OCC(O)CNC(C)C)cc1	2.72e-5
2095888	Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CCC5)cc34)cc2)cn1	2.72e-5
1705630	Cl.Cl.Cl.N=C(Nc1ccc(CCNCc2cccc(Cl)c2)cc1)c1cccs1	2.73e-5
1955891	Cc1ccc(-c2noc(COc3ccc(CCC(=O)O)cc3)n2)cc1	2.73e-5
1276066	CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1	2.74e-5
1522354	CC(=O)OC(C)OC(=O)[C@H](Cc1ccc(-c2c(C(F)(F)F)cc(C)n(C)c2=O)cc1)NC(=O)c1c(Cl)cccc1Cl	2.75e-5
2217207	OC12CC3CC(C1)CC(NCc1cc(C4CC4)on1)(C3)C2	2.757e-5
394165	CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O	2.76e-5
2095885	Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CC(C)(F)C5)nc34)cc2)cn1	2.76e-5
394165	CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O	2.76e-5
319274	COC(=O)/C=C/c1cccc(N(Cc2ccc(-c3ccc(N(C)C)cc3)cc2)C(=O)C2CCCCC2)c1	2.767e-5
394165	CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O	2.77e-5
1746000	CC#Cc1cncc(-c2cc(Cl)c([C@]3(C)CS(=O)(=O)N(C)C(=N)N3)s2)c1	2.78e-5
2074206	Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CCCC5)cc34)cc2)cn1	2.78e-5
1370	CC(C)NCC(O)COc1cccc2ccccc12	2.7969999999999998e-5
349129	CCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CN(C(C)C)C3)c(CC)c2n1	2.8e-5
432344	COc1cc2c(cc1OC)CN(C(=O)c1ccc(-c3ccc(O)cc3)cc1)CC2	2.8e-5
1072742	CN(C)C(=O)CCN1CCN(C[C@@H]2C[C@@]2(C(=O)N(C)Cc2ccc(F)cc2)c2ccc(Cl)c(Cl)c2)CC1	2.8e-5
1250944	Cc1ccc2c(N)noc2c1-c1ccc2c(c1)NC(=O)C21CCOCC1	2.8e-5
1335752	Cn1cc(-c2cccc(-c3cnc(N)c(C(=O)N[C@H]4C5CC6CC4C[C@@](O)(C6)C5)n3)c2)cn1	2.8e-5
1440839	COc1c(C)cc(C2(c3cccc(-c4cncnc4)c3)N=C(C)C(N)=N2)cc1C	2.8e-5
1440837	COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(C)C(N)=N2)cc1	2.8e-5
1514203	O=C(NCCC1CC1)c1ccc(N2CCN(C(=O)c3cc(F)ccc3Cl)CC2)nn1	2.8e-5
1519886	CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCOCC1	2.8e-5
1612478	Cc1nc(-n2ccc(C3CC3)cc2=O)sc1C(=O)NCc1ccccc1	2.8e-5
1276066	CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1	2.8e-5
2084855	C[C@@H]1CN(c2cc(=O)c3cc(C(=O)N(C)C)cc(CN4CCOc5c(F)cccc54)c3o2)CCO1	2.8e-5
2220330	CN(C)CCN(CC1CCCN(C2Cc3ccccc3C2)C1)C(=O)c1ccc2ccccc2c1.Cl	2.8e-5
2227017	O=C1C[C@H](c2c[nH]c3ccccc23)C(=O)N1	2.8e-5
85553	CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1	2.8199999999999998e-5
697563	CCOc1ccc(Nc2c(C)c(N[C@H]3CCCNC3)nc3ccnn23)cc1	2.83e-5
1420593	CN1CCN(c2ccc(C3CC(c4ccc([N+](=O)[O-])o4)=NO3)cc2)C(=O)C1	2.84e-5
492724	O=C(Nc1ccc(S(=O)(=O)C(F)(F)F)cc1)C1=CCN(c2ncccc2C(F)(F)F)CC1	2.85e-5
710984	CCOP(=O)(OCC)N1C/C(=C\c2cc(OC)c(OC)c(OC)c2)C(=O)/C(=C/c2cc(OC)c(OC)c(OC)c2)C1	2.85e-5
2263671	Cc1ccc2c(c1)C(=O)[C@]1(O)CCN(c3cccc(O)c3)C1=N2	2.85e-5
2095881	COC1CN(C(=O)c2ccc3c(N)ncc(-c4ccc(-c5cnn(C)c5)cc4)c3n2)C1	2.86e-5
255477	C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1ccnc2ccc(OC)cc12	2.865e-5
1078335	N#Cc1ccc(Cn2cncc2CN2CCCN(C(=O)C34CC5CC(CC(C5)C3)C4)CC2)cc1	2.8800000000000002e-5
2074205	COC1CN(C(=O)c2ccc3[nH]nc(Cc4ccc(-c5cnn(C)c5)cc4)c3c2)C1	2.8800000000000002e-5
2276778	COc1ccc(-c2noc(CC(=O)NCCCCC(=O)OC[C@H]3OC(O)[C@H](O)[C@@H](O)[C@H]3O)c2-c2ccc(OC)cc2)cc1	2.89e-5
394055	O=C(NC1Cc2ccccc2N(C[C@@H](O)CO)C1=O)c1cc2cc(Cl)sc2[nH]1	2.9e-5
516295	COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6(C)CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1Cl	2.9e-5
355158	COc1ccccc1CC(c1ccccc1)N1CCNCC1	2.9e-5
1439752	NC(=O)c1cncc(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)n1	2.9e-5
1514185	O=C(NCc1nccs1)c1ccc(N2CCN(C(=O)c3ccccc3C(F)(F)F)CC2)nn1	2.9e-5
1626201	CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3F)cc(Cl)c2NC1=O	2.9e-5
1724297	COC[C@H](C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nc(C)ns2)c1	2.9e-5
1724297	COC[C@H](C)Oc1cc(Oc2ccc(S(C)(=O)=O)cc2)cc(C(=O)Nc2nc(C)ns2)c1	2.9e-5
2077948	CC(C)CC[C@@H](O)C(=O)N1N=CC[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1	2.9e-5
2095889	COC1CN(C(=O)c2ccc3c(N)ncc(-c4ccc(-c5cnn(C)c5)cc4)c3c2)C1	2.9e-5
2220909	COc1nn(-c2ccccn2)c2cc(-c3ccc([C@H]4C[C@@H]4C(=O)O)cc3)cc(F)c12	2.9e-5
2287269	Cc1c[nH]c2ncnc(O[C@H]3CC[C@H](N4C[C@@H]5C[C@H]4CO5)CC3)c12	2.9e-5
561520	CCCCCCOC(=O)/N=C(\N)c1ccc(NCc2nc3cc(C(=O)N(CCC(=O)OCC)c4ccccn4)ccc3n2C)cc1	2.9e-5
389021	CC(C)C[C@@H](CC(=O)O)NC(=O)C[C@H](C)N	2.9100000000000003e-5
2268708	Cc1ccc(C(=O)Nc2cc(Br)ccc2C(=O)O)cc1S(=O)(=O)Nc1ccc(Cl)c(Cl)c1	2.9199999999999998e-5
2229188	CCNC1=NS(=O)(=O)c2ccccc21	2.93e-5
388788	CN(C(=O)c1cc2ccccc2s1)C1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCCN2CCOCC2)CCCC1	2.95e-5
789	COCCc1ccc(OCC(O)CNC(C)C)cc1	2.96e-5
1621998	CC1Cc2c(Cl)cccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(N)=O	2.96e-5
2275374	C=CCOc1ccc(N2CC[C@@]3(O)C(=O)c4cc(C)ccc4N=C23)cc1	2.97e-5
789	COCCc1ccc(OCC(O)CNC(C)C)cc1	2.988e-5
789	COCCc1ccc(OCC(O)CNC(C)C)cc1	2.99e-5
349244	CCCCOc1ncc(C(C)=O)cc1-c1nc(O)c2nn(C3CN(CC)C3)c(CC)c2n1	3e-5
516291	COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6(C)CC6)C[C@H]5/C=C\CCCCCNC(=O)N4C3)cc(-c3nc(C(C)C)cs3)nc2c1	3e-5
1438698	NC1=N[C@](c2ccnc(C(F)(F)F)c2)(c2ccc(F)c(-c3cncnc3)c2)c2cccc(F)c21	3e-5
1440832	COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)C(C(C)C)=N2)cc1	3e-5
1440831	CC(C)C1=NC(c2ccccc2)(c2cccc(-c3cncnc3)c2)N=C1N	3e-5
1440830	CC1=NC(C)(c2cccc(-c3cccnc3)c2)N=C1N	3e-5
1511984	CCCN(c1cccnc1)P(=O)(c1ccccc1)c1ccccc1	3e-5
1514204	O=C(NCCC1CC1)c1ccc(N2CCN(C(=O)c3cc(F)ccc3C(F)(F)F)CC2)nn1	3e-5
1561261	CCC[C@H](Oc1cc(C)c(-n2cc(C(F)(F)F)cn2)c(C)c1)c1ccc(C(=O)NCCC(=O)O)cc1	3e-5
1559850	COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)n3nc(C)cc32)cc1	3e-5
1569852	CCOC(=O)c1cc(C#N)c(N2CCC(NC(=O)NS(=O)(=O)Cc3ccccc3)CC2)nc1C	3e-5
2078121	CC(=O)O[C@@H](C(=O)N1N=CC[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1)c1ccc(F)cc1	3e-5
2095886	Cn1cc(-c2ccc(-c3cnc(N)c4ccc(C(=O)N5CCCC5)nc34)cc2)cn1	3e-5
2329670	CC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnn4ccc(C5CCOCC5)c34)CC2)CC1	3e-5
2092134	CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1I	3.0099999999999996e-5
432310	COc1cc2c(cc1OC)CN(Cc1cccc(-c3ccccc3)c1)CC2	3.01e-5
2235204	C[C@H](NC(=O)c1cc(F)cnc1Oc1ccc(F)cc1)c1ccc(C(=O)O)cc1	3.02e-5
630733	Cc1ccc2oc(C(=O)NC3(C(=O)N[C@@H](CCCN4CCN(CC5CCOCC5)CC4)Cc4ccccc4)CCCC3)cc2c1	3.03e-5
